record_date,batch_id,product_name,inspection_stage,inspection_score,inspection_result,deviation_severity,open_ncrs_count,capa_pending_count,capa_critical_count,capa_major_count,audit_score_pct,previous_audit_score_pct,deviation_critical_count,deviation_major_count,deviation_minor_count,audit1_name,audit1_department,audit1_date,audit1_priority,audit2_name,audit2_department,audit2_date,audit2_priority,audit3_name,audit3_department,audit3_date,audit3_priority
2026-08-26,BTC-20260826-003,Ciprofloxacin 500mg,Stability,96,Pass,None,6,3,0,1,89.6,88.5,0,2,2,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-26,BTC-20260826-004,Atorvastatin 20mg,In-Process,96,Pass,None,6,3,0,1,89.6,88.5,0,2,2,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-26,BTC-20260826-005,Ibuprofen 400mg,Incoming,95,Pass,None,6,3,0,1,89.6,88.5,0,2,2,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-26,BTC-20260826-006,Cetirizine 10mg,In-Process,95,Pass,Minor,6,3,0,1,89.6,88.5,0,2,2,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-27,BTC-20260827-001,Azithromycin 250mg,Stability,91,Pass,None,4,1,0,0,88.6,89.6,0,0,3,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-27,BTC-20260827-002,Ciprofloxacin 500mg,Incoming,95,Pass,None,4,1,0,0,88.6,89.6,0,0,3,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-27,BTC-20260827-003,Amlodipine 5mg,In-Process,96,Pass,None,4,1,0,0,88.6,89.6,0,0,3,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-27,BTC-20260827-004,Omeprazole 20mg,Stability,95,Pass,None,4,1,0,0,88.6,89.6,0,0,3,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-27,BTC-20260827-005,Paracetamol 650mg,Incoming,99,Pass,None,4,1,0,0,88.6,89.6,0,0,3,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-27,BTC-20260827-006,Ibuprofen 400mg,In-Process,90,Pass,None,4,1,0,0,88.6,89.6,0,0,3,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-27,BTC-20260827-007,Amoxicillin 500mg,Final Release,99,Pass,None,4,1,0,0,88.6,89.6,0,0,3,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-28,BTC-20260828-001,Atorvastatin 20mg,In-Process,86,Fail,Critical,3,3,0,1,88.5,88.6,0,2,7,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-28,BTC-20260828-002,Amoxicillin 500mg,Final Release,95,Pass,Minor,3,3,0,1,88.5,88.6,0,2,7,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-28,BTC-20260828-003,Paracetamol 650mg,Incoming,99,Pass,Minor,3,3,0,1,88.5,88.6,0,2,7,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-29,BTC-20260829-001,Cetirizine 10mg,Final Release,87,Cond.Pass,Major,8,4,1,2,87.9,88.5,1,3,16,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-29,BTC-20260829-002,Amlodipine 5mg,In-Process,93,Pass,None,8,4,1,2,87.9,88.5,1,3,16,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-29,BTC-20260829-003,Amoxicillin 500mg,Stability,87,Cond.Pass,Major,8,4,1,2,87.9,88.5,1,3,16,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-29,BTC-20260829-004,Azithromycin 250mg,In-Process,94,Pass,None,8,4,1,2,87.9,88.5,1,3,16,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-30,BTC-20260830-001,Amoxicillin 500mg,Incoming,82,Cond.Pass,Minor,7,3,1,2,88.6,88.9,1,2,6,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-30,BTC-20260830-002,Amlodipine 5mg,In-Process,96,Pass,Minor,7,3,1,2,88.6,88.9,1,2,6,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-30,BTC-20260830-003,Azithromycin 250mg,Final Release,88,Pass,None,7,3,1,2,88.6,88.9,1,2,6,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-30,BTC-20260830-004,Ciprofloxacin 500mg,Incoming,97,Pass,None,7,3,1,2,88.6,88.9,1,2,6,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-31,BTC-20260831-001,Ibuprofen 400mg,In-Process,93,Pass,None,4,0,0,0,88.7,88.6,0,0,1,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-31,BTC-20260831-002,Atorvastatin 20mg,In-Process,94,Pass,Minor,4,0,0,0,88.7,88.6,0,0,1,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-31,BTC-20260831-003,Paracetamol 650mg,Stability,93,Pass,None,4,0,0,0,88.7,88.6,0,0,1,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-31,BTC-20260831-004,Amlodipine 5mg,In-Process,97,Pass,None,4,0,0,0,88.7,88.6,0,0,1,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-08-31,BTC-20260831-005,Ciprofloxacin 500mg,Final Release,92,Cond.Pass,Minor,4,0,0,0,88.7,88.6,0,0,1,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-09-01,BTC-20260901-001,Omeprazole 20mg,Incoming,81,Fail,Major,6,3,0,3,87.5,88.7,0,3,12,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-09-01,BTC-20260901-002,Azithromycin 250mg,In-Process,96,Pass,None,6,3,0,3,87.5,88.7,0,3,12,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-09-01,BTC-20260901-003,Ibuprofen 400mg,In-Process,94,Pass,None,6,3,0,3,87.5,88.7,0,3,12,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-09-01,BTC-20260901-004,Atorvastatin 20mg,In-Process,94,Pass,Minor,6,3,0,3,87.5,88.7,0,3,12,Internal GMP Audit,Manufacturing,2026-09-02,High,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low
2026-09-02,BTC-20260902-001,Paracetamol 650mg,In-Process,97,Pass,None,3,0,0,0,88.9,88.0,0,0,6,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-02,BTC-20260902-002,Cetirizine 10mg,Stability,99,Pass,None,3,0,0,0,88.9,88.0,0,0,6,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-02,BTC-20260902-003,Ibuprofen 400mg,In-Process,96,Pass,None,3,0,0,0,88.9,88.0,0,0,6,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-02,BTC-20260902-004,Atorvastatin 20mg,In-Process,92,Pass,None,3,0,0,0,88.9,88.0,0,0,6,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-02,BTC-20260902-005,Amoxicillin 500mg,In-Process,98,Pass,None,3,0,0,0,88.9,88.0,0,0,6,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-02,BTC-20260902-006,Azithromycin 250mg,In-Process,90,Cond.Pass,Minor,3,0,0,0,88.9,88.0,0,0,6,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-03,BTC-20260903-001,Cetirizine 10mg,Final Release,84,Cond.Pass,Major,8,4,0,2,88.6,88.9,0,2,3,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-03,BTC-20260903-002,Amlodipine 5mg,In-Process,95,Pass,Minor,8,4,0,2,88.6,88.9,0,2,3,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-03,BTC-20260903-003,Amoxicillin 500mg,In-Process,96,Pass,None,8,4,0,2,88.6,88.9,0,2,3,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-03,BTC-20260903-004,Atorvastatin 20mg,In-Process,96,Pass,Minor,8,4,0,2,88.6,88.9,0,2,3,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-03,BTC-20260903-005,Omeprazole 20mg,Final Release,96,Pass,None,8,4,0,2,88.6,88.9,0,2,3,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-04,BTC-20260904-001,Azithromycin 250mg,In-Process,84,Cond.Pass,Minor,7,4,0,2,89.3,88.6,0,2,5,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-04,BTC-20260904-002,Cetirizine 10mg,In-Process,97,Pass,Minor,7,4,0,2,89.3,88.6,0,2,5,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-04,BTC-20260904-003,Metformin 1g,Final Release,99,Pass,Minor,7,4,0,2,89.3,88.6,0,2,5,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-04,BTC-20260904-004,Paracetamol 650mg,In-Process,99,Pass,Minor,7,4,0,2,89.3,88.6,0,2,5,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-04,BTC-20260904-005,Ibuprofen 400mg,Final Release,97,Pass,Minor,7,4,0,2,89.3,88.6,0,2,5,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-05,BTC-20260905-001,Paracetamol 650mg,In-Process,95,Pass,Minor,4,0,0,0,87.9,89.3,0,0,9,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-05,BTC-20260905-002,Azithromycin 250mg,Stability,95,Pass,None,4,0,0,0,87.9,89.3,0,0,9,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-05,BTC-20260905-003,Ciprofloxacin 500mg,In-Process,89,Cond.Pass,Minor,4,0,0,0,87.9,89.3,0,0,9,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-05,BTC-20260905-004,Metformin 1g,In-Process,98,Pass,Minor,4,0,0,0,87.9,89.3,0,0,9,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-05,BTC-20260905-005,Atorvastatin 20mg,In-Process,92,Cond.Pass,Major,4,0,0,0,87.9,89.3,0,0,9,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-05,BTC-20260905-006,Amlodipine 5mg,Final Release,94,Pass,None,4,0,0,0,87.9,89.3,0,0,9,Equipment Qualification,Engineering,2026-09-06,Medium,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium
2026-09-06,BTC-20260906-001,Amoxicillin 500mg,In-Process,95,Pass,None,7,1,0,0,89.9,88.6,0,0,4,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-06,BTC-20260906-002,Amlodipine 5mg,Stability,97,Pass,None,7,1,0,0,89.9,88.6,0,0,4,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-06,BTC-20260906-003,Azithromycin 250mg,In-Process,93,Pass,None,7,1,0,0,89.9,88.6,0,0,4,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-06,BTC-20260906-004,Cetirizine 10mg,Incoming,98,Pass,Minor,7,1,0,0,89.9,88.6,0,0,4,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-07,BTC-20260907-001,Cetirizine 10mg,In-Process,98,Pass,None,4,1,0,0,91.3,89.9,0,0,0,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-07,BTC-20260907-002,Metformin 1g,In-Process,97,Pass,Minor,4,1,0,0,91.3,89.9,0,0,0,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-07,BTC-20260907-003,Omeprazole 20mg,In-Process,94,Pass,None,4,1,0,0,91.3,89.9,0,0,0,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-07,BTC-20260907-004,Azithromycin 250mg,In-Process,100,Pass,None,4,1,0,0,91.3,89.9,0,0,0,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-07,BTC-20260907-005,Ibuprofen 400mg,In-Process,94,Pass,None,4,1,0,0,91.3,89.9,0,0,0,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-08,BTC-20260908-001,Azithromycin 250mg,Incoming,93,Pass,None,1,0,0,0,91.6,91.3,0,1,3,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-08,BTC-20260908-002,Atorvastatin 20mg,In-Process,92,Pass,None,1,0,0,0,91.6,91.3,0,1,3,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-08,BTC-20260908-003,Omeprazole 20mg,In-Process,94,Pass,Minor,1,0,0,0,91.6,91.3,0,1,3,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-08,BTC-20260908-004,Ibuprofen 400mg,Incoming,96,Pass,None,1,0,0,0,91.6,91.3,0,1,3,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-08,BTC-20260908-005,Ciprofloxacin 500mg,Incoming,96,Pass,None,1,0,0,0,91.6,91.3,0,1,3,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-08,BTC-20260908-006,Paracetamol 650mg,Final Release,100,Pass,None,1,0,0,0,91.6,91.3,0,1,3,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-09,BTC-20260909-001,Cetirizine 10mg,Final Release,95,Pass,None,2,2,0,1,90.8,91.6,0,1,4,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-09,BTC-20260909-002,Metformin 1g,Final Release,95,Pass,None,2,2,0,1,90.8,91.6,0,1,4,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-09,BTC-20260909-003,Azithromycin 250mg,Final Release,92,Cond.Pass,Major,2,2,0,1,90.8,91.6,0,1,4,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-09,BTC-20260909-004,Atorvastatin 20mg,Final Release,89,Pass,None,2,2,0,1,90.8,91.6,0,1,4,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-09,BTC-20260909-005,Amoxicillin 500mg,In-Process,99,Pass,None,2,2,0,1,90.8,91.6,0,1,4,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-10,BTC-20260910-001,Ibuprofen 400mg,In-Process,98,Pass,None,2,0,0,0,90.2,90.8,0,0,5,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-10,BTC-20260910-002,Atorvastatin 20mg,Stability,99,Pass,Minor,2,0,0,0,90.2,90.8,0,0,5,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-10,BTC-20260910-003,Azithromycin 250mg,In-Process,93,Pass,None,2,0,0,0,90.2,90.8,0,0,5,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-10,BTC-20260910-004,Amoxicillin 500mg,In-Process,96,Pass,None,2,0,0,0,90.2,90.8,0,0,5,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-10,BTC-20260910-005,Amlodipine 5mg,In-Process,100,Pass,None,2,0,0,0,90.2,90.8,0,0,5,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-10,BTC-20260910-006,Cetirizine 10mg,In-Process,95,Pass,Minor,2,0,0,0,90.2,90.8,0,0,5,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-11,BTC-20260911-001,Metformin 1g,Final Release,95,Pass,Minor,3,2,0,0,90.1,90.2,0,1,4,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
2026-09-11,BTC-20260911-002,Ibuprofen 400mg,In-Process,99,Pass,None,3,2,0,0,90.1,90.2,0,1,4,Environmental Monitoring,Quality Control,2026-09-16,Low,Process Validation Audit,Production,2026-09-22,Medium,Internal GMP Audit,Manufacturing,2026-10-01,High
