record_date,shift,total_units_produced,units_target,capacity_utilization_pct,on_time_delivery_pct,open_issues_count,area_granulation_units,area_compression_units,area_coating_units,area_packaging_units,area_others_units,batch_id,batch_status,total_batches,batches_completed,batches_in_progress,batches_pending,batches_on_hold,granulator_speed_rpm,coater_inlet_temp_celsius,compression_force_kn,humidity_pct_rh,differential_pressure_pa,water_system_toc_ppb,alert_high_count,alert_medium_count,alert_low_count,activity_equipment_calibration_due,activity_preventive_maintenance_due,activity_changeover_scheduled,activity_qc_review_time
2026-10-01,Afternoon,413500,415133,61.3,88.2,5,134767,132062,80994,65675,2,BT202610012,On Hold,24,9,7,2,6,450,56.8,17.3,42.5,11.6,119.4,1,2,1,4,4,0,11:00
2026-10-01,Night,405423,384545,63.4,90.9,5,137849,115598,78568,73406,2,BT202610013,In Progress,16,7,4,2,3,450,57.5,18.3,45.2,10.6,123.2,0,1,1,7,4,4,16:15
2026-10-02,Morning,437038,431808,69.8,97.1,3,154303,128286,90225,64222,2,BT202610021,Pending,26,13,9,4,0,451,56.8,18.3,45.8,14.7,103.9,0,2,3,3,3,5,14:15
2026-10-02,Afternoon,406542,410218,71.6,94.0,2,134059,121302,84762,66418,1,BT202610022,Pending,22,8,6,2,6,462,57.1,19.2,44.5,14.4,101.9,0,2,2,7,0,3,16:00
2026-10-02,Night,395099,379991,72.0,91.6,3,130875,118849,84257,61116,2,BT202610023,In Progress,20,9,5,1,5,434,56.2,18.4,42.2,14.7,106.3,0,1,4,2,1,4,10:15
2026-10-03,Morning,442931,417660,78.5,88.4,3,153943,130445,93945,64596,2,BT202610031,Completed,24,14,6,2,2,431,61.0,17.3,44.2,12.4,116.2,0,2,2,4,2,3,10:00
2026-10-03,Afternoon,421345,396777,82.0,87.6,3,133743,124178,88053,75369,2,BT202610032,In Progress,23,10,8,2,3,439,59.1,19.1,44.1,12.3,113.7,1,2,4,3,4,1,14:00
2026-10-03,Night,376689,367541,77.5,89.4,2,128205,106719,80108,61655,2,BT202610033,Completed,23,9,5,1,8,437,59.8,19.9,42.7,12.4,123.1,0,0,1,5,3,3,15:15
2026-10-04,Morning,393039,416591,66.2,93.4,1,131051,116303,79619,66065,1,BT202610041,Pending,24,11,8,3,2,444,59.4,18.4,45.3,12.5,127.6,2,1,1,2,6,1,11:30
2026-10-04,Afternoon,350641,395761,66.8,93.4,2,116885,104764,79291,49699,2,BT202610042,Completed,20,10,5,2,3,451,61.2,19.3,45.4,12.2,125.3,1,0,1,2,2,1,14:30
2026-10-04,Night,326176,366600,60.3,91.1,2,108168,98774,73090,46142,2,BT202610043,On Hold,19,8,6,1,4,450,59.5,19.5,44.8,12.7,120.3,0,1,1,5,0,1,15:15
2026-10-05,Morning,423276,435319,76.2,94.4,4,137255,135806,90367,59846,2,BT202610051,Completed,26,12,7,2,5,451,57.0,18.7,47.1,11.2,109.8,0,1,1,3,3,2,14:30
2026-10-05,Afternoon,410015,413553,72.3,92.4,4,140312,123363,82984,63354,2,BT202610052,Completed,23,10,8,3,2,448,58.3,17.7,47.6,9.1,125.5,0,2,1,2,5,2,14:00
2026-10-05,Night,374077,383081,77.1,90.8,4,123132,113399,75259,62286,1,BT202610053,In Progress,21,7,6,1,7,454,56.8,18.7,45.5,10.8,119.3,0,2,2,2,0,1,14:00
2026-10-06,Morning,449826,440943,70.0,99,4,144104,141613,97186,66920,3,BT202610061,Completed,25,11,10,2,2,453,56.4,18.5,46.6,12.2,127.2,0,2,0,2,9,4,10:30
2026-10-06,Afternoon,398319,418895,74.4,97.5,3,129323,121774,78318,68902,2,BT202610062,Completed,26,11,7,2,6,453,58.6,18.4,40.5,11.4,106.9,0,1,2,3,6,2,14:15
2026-10-06,Night,366097,388029,70.3,96.9,5,123208,108915,80735,53237,2,BT202610063,Completed,23,10,7,2,4,459,58.0,18.4,42.7,13.3,102.9,0,0,1,1,3,4,16:30
2026-10-07,Morning,453460,442037,62.0,97.9,2,159542,124947,92161,76807,3,BT202610071,In Progress,24,12,7,2,3,454,58.2,19.1,46.4,11.5,106.3,0,0,1,2,3,3,14:00
2026-10-07,Afternoon,414857,419935,60.1,98.5,2,129979,130473,90574,63829,2,BT202610072,On Hold,23,9,7,3,4,443,58.4,17.2,45.3,10.0,127.5,0,2,3,3,8,1,10:30
2026-10-07,Night,381436,388992,61.8,92.8,2,132785,104078,89849,54721,3,BT202610073,In Progress,21,9,7,3,2,441,56.6,17.3,44.3,9.7,111.0,0,0,3,1,5,5,14:30
2026-10-08,Morning,446272,428201,71.9,96.8,4,154873,142947,88015,60434,3,BT202610081,In Progress,28,13,9,4,2,450,58.2,18.0,47.4,11.4,113.3,1,3,2,2,3,1,15:00
2026-10-08,Afternoon,410180,406791,72.7,96.5,3,138382,127532,81379,62885,2,BT202610082,In Progress,24,11,7,2,4,444,58.2,17.4,49.7,11.3,94.8,0,2,2,3,0,2,16:30
2026-10-08,Night,352103,376817,64.2,93.2,3,120562,96775,80870,53894,2,BT202610083,Completed,19,7,5,1,6,458,56.1,18.1,48.7,11.4,117.7,1,0,3,3,2,3,15:30
2026-10-09,Morning,459003,436771,69.5,92.8,4,155724,132697,90215,80364,3,BT202610091,In Progress,26,11,7,3,5,434,60.0,17.5,42.3,11.9,128.6,0,1,2,0,5,0,11:30
2026-10-09,Afternoon,405286,414933,73.9,93.9,4,145839,118907,80325,60214,1,BT202610092,Pending,28,12,9,3,4,446,59.6,15.1,41.3,13.1,128.0,1,0,0,2,0,0,14:30
2026-10-09,Night,410323,384359,73.1,91.3,5,144753,121802,89537,54229,2,BT202610093,Completed,17,8,4,2,3,442,60.2,17.5,46.2,13.9,144.2,1,0,4,2,2,4,15:30
2026-10-10,Morning,402782,416272,68.9,92.8,0,135320,113010,87591,66858,3,BT202610101,Pending,27,12,7,3,5,455,57.8,16.3,47.0,10.2,111.7,0,0,0,2,3,3,15:30
2026-10-10,Afternoon,381387,395458,67.0,91.6,2,125585,109891,83998,61911,2,BT202610102,On Hold,23,9,8,2,4,454,57.7,16.2,46.6,12.0,126.1,0,3,4,1,2,3,10:45
2026-10-10,Night,387946,366319,66.1,90.3,2,125004,124693,82150,56097,2,BT202610103,Completed,20,8,5,2,5,450,57.7,16.0,43.8,13.3,113.8,1,2,2,0,0,2,15:30
2026-10-11,Morning,427242,406429,72.6,83.0,1,138652,125584,93129,69876,1,BT202610111,In Progress,26,12,7,2,5,446,59.0,16.5,40.8,10.9,129.5,0,1,1,3,1,2,15:30
2026-10-11,Afternoon,375338,386108,72.5,83.9,2,127495,120394,73104,54343,2,BT202610112,In Progress,25,10,5,2,8,454,60.4,17.8,43.6,13.2,125.3,0,1,2,0,3,0,09:00
2026-10-11,Night,388365,357658,70.6,79.9,2,138321,110919,76780,62343,2,BT202610113,Completed,21,7,5,2,7,445,58.9,16.3,39.9,11.3,129.3,0,0,3,3,3,2,16:00
2026-10-12,Morning,434980,441728,68.5,89.5,4,149366,118758,98324,68530,2,BT202610121,In Progress,23,11,6,2,4,451,56.7,18.3,46.9,14.1,104.3,0,1,4,2,1,2,10:00
2026-10-12,Afternoon,396353,419641,70.4,92.7,3,137244,113581,86696,58830,2,BT202610122,Completed,22,9,8,3,2,448,56.3,19.2,43.0,13.8,108.3,0,2,2,1,4,2,09:15
2026-10-12,Night,383275,388720,69.5,92.1,3,131782,110123,77196,64171,3,BT202610123,Completed,17,7,4,1,5,446,57.2,18.4,45.8,13.6,111.9,0,2,2,5,3,2,14:45
2026-10-13,Morning,414666,439932,71.0,97.5,0,129058,129304,86947,69355,2,BT202610131,Completed,29,16,10,3,0,450,56.4,19.2,49.0,13.8,111.3,0,3,3,2,5,4,10:45
2026-10-13,Afternoon,433221,417935,73.2,97.8,0,138763,138374,91634,64448,2,BT202610132,On Hold,24,11,6,1,6,447,57.3,19.9,46.4,12.6,124.7,2,1,2,3,8,2,14:45
2026-10-13,Night,412271,387140,74.3,96.7,0,135785,125661,87016,63807,2,BT202610133,Completed,23,8,7,2,6,456,57.5,17.7,48.0,13.7,113.2,0,1,1,3,3,0,11:00
2026-10-14,Morning,450965,445905,76.0,92.2,1,157778,137061,95145,60979,2,BT202610141,Pending,25,10,8,2,5,452,57.8,18.5,39.0,14.9,110.6,0,1,0,3,3,0,10:30
2026-10-14,Afternoon,413536,423610,72.7,93.3,2,137234,124405,87805,64091,1,BT202610142,Completed,25,12,7,2,4,451,58.1,17.1,37.3,14.1,127.4,0,2,2,5,3,3,15:30
2026-10-14,Night,411571,392396,74.7,87.0,2,143849,118929,84316,64475,2,BT202610143,In Progress,19,7,6,2,4,455,56.1,19.4,38.1,13.9,109.1,0,0,1,5,5,5,11:30
2026-10-15,Morning,339071,429129,58.8,92.3,0,110761,97487,75837,54984,2,BT202610151,In Progress,21,9,8,3,1,471,58.9,17.1,46.0,9.8,124.0,0,3,3,3,3,2,11:00
2026-10-15,Afternoon,291471,407672,51.9,91.5,1,94252,79069,62399,55750,1,BT202610152,In Progress,15,6,4,2,3,460,57.4,18.0,44.7,10.9,128.0,1,2,3,3,3,0,10:00
2026-10-15,Night,274010,377633,55.0,90.4,0,91959,85110,55318,41620,3,BT202610153,On Hold,15,6,4,1,4,463,57.9,18.5,45.4,10.2,137.2,0,0,0,6,0,3,15:00
2026-10-16,Morning,438358,430183,75.1,90.1,3,148068,119833,90126,80329,2,BT202610161,In Progress,27,11,7,1,8,451,59.1,17.3,48.9,11.0,117.1,0,3,1,2,2,5,15:45
2026-10-16,Afternoon,384951,408674,71.5,91.2,4,131820,107969,84208,60951,3,BT202610162,Pending,20,8,6,2,4,463,61.4,17.3,53.2,9.8,108.9,0,2,2,2,4,2,14:00
2026-10-16,Night,391440,378561,74.8,89.5,4,134079,111530,82323,63506,2,BT202610163,Pending,22,9,6,3,4,463,62.1,18.5,55.4,10.1,124.0,1,1,0,2,2,2,11:30
2026-10-17,Morning,442199,421886,70.4,93.9,3,140000,139518,89357,73323,1,BT202610171,Completed,28,15,11,4,0,468,59.1,16.1,41.1,12.0,115.6,0,1,0,5,5,0,10:30
2026-10-17,Afternoon,422143,400792,68.4,92.3,1,143243,124042,87442,67414,2,BT202610172,Pending,26,12,9,2,3,458,56.8,17.1,41.8,12.2,117.4,1,3,2,3,6,6,15:00
2026-10-17,Night,378914,371260,69.2,94.2,2,130992,115978,75276,56665,3,BT202610173,On Hold,22,8,7,2,5,458,58.8,17.8,42.8,12.4,113.8,0,1,4,5,5,1,11:15
2026-10-18,Morning,431213,412962,62.5,84.3,0,145552,128268,96515,60876,2,BT202610181,Completed,21,10,5,2,4,454,57.6,17.1,56.4,11.6,105.5,0,1,3,2,7,2,10:30
2026-10-18,Afternoon,396257,392314,61.8,84.3,0,137089,120150,81486,57530,2,BT202610182,In Progress,27,12,10,2,3,453,56.6,15.8,53.4,11.4,112.1,0,3,3,2,3,2,15:00
2026-10-18,Night,372726,363407,62.3,81.1,0,126238,103691,86601,56194,2,BT202610183,In Progress,22,7,6,1,8,458,59.3,16.2,52.8,12.5,106.0,2,1,3,1,2,2,14:15
2026-10-19,Morning,457401,426651,63.3,90.8,5,149696,136825,101460,69418,2,BT202610191,Completed,26,12,8,2,4,459,59.7,18.0,43.8,11.9,123.4,1,1,1,2,4,1,14:00
2026-10-19,Afternoon,412303,405318,65.1,93.9,4,141798,121928,87502,61072,3,BT202610192,In Progress,21,7,5,1,8,463,56.8,18.1,39.7,12.0,115.4,0,1,4,2,2,0,10:00
2026-10-19,Night,368117,375453,65.0,90.7,4,131671,103407,80188,52850,1,BT202610193,On Hold,18,7,5,1,5,449,58.6,18.8,40.1,12.1,131.6,0,1,3,2,2,3,10:30
2026-10-20,Morning,407166,422651,61.0,96.6,3,137223,113237,85989,70715,2,BT202610201,Completed,27,15,8,4,0,457,57.4,16.1,45.3,10.8,106.4,1,1,1,4,3,1,11:30
2026-10-20,Afternoon,390603,401519,61.3,93.6,2,134663,110937,85097,59903,3,BT202610202,Completed,25,13,8,2,2,465,56.2,17.3,43.5,10.9,118.2,0,1,3,2,3,4,10:30
2026-10-20,Night,399731,371933,65.3,91.5,2,132736,123977,78197,64820,1,BT202610203,In Progress,22,10,7,3,2,452,58.4,18.5,46.2,11.8,118.6,0,0,4,4,2,0,15:00
2026-10-21,Morning,398489,436277,72.2,90.0,3,127960,120634,86649,63244,2,BT202610211,Pending,24,11,5,3,5,450,56.8,18.3,41.8,13.6,120.5,0,2,0,4,2,3,11:15
2026-10-21,Afternoon,376193,414463,73.6,86.4,2,123137,103853,80316,68886,1,BT202610212,In Progress,22,10,7,2,3,466,57.9,18.0,40.2,10.8,100.6,0,2,0,3,5,1,09:30
2026-10-21,Night,324469,383924,69.2,85.4,1,115509,90425,68438,50095,2,BT202610213,Completed,19,8,6,1,4,458,56.3,18.9,42.5,11.7,124.7,0,3,3,0,6,1,16:15
2026-10-22,Morning,466600,438885,66.0,93.4,3,148164,140315,92561,85558,2,BT202610221,In Progress,26,12,6,2,6,451,60.4,16.6,46.6,9.4,91.9,1,1,1,2,3,1,15:15
2026-10-22,Afternoon,408341,416941,69.5,94.8,3,133387,114526,91031,69395,2,BT202610222,In Progress,19,10,6,1,2,446,59.4,16.9,51.7,10.5,108.4,1,1,0,3,1,2,14:00
2026-10-22,Night,385504,386219,72.7,90.2,3,123630,107782,82257,71834,1,BT202610223,In Progress,21,8,6,3,4,439,60.2,17.0,45.1,9.2,100.2,1,0,3,0,1,2,16:00
2026-10-23,Morning,414608,442987,54.8,98.7,0,140193,117193,91057,66163,2,BT202610231,In Progress,27,13,8,4,2,437,59.0,17.9,43.3,11.4,128.8,1,0,2,1,3,1,15:00
2026-10-23,Afternoon,436338,420838,60.8,97.7,0,149478,118306,103019,65533,2,BT202610232,In Progress,23,9,8,2,4,434,57.5,18.3,45.3,10.3,115.5,0,0,2,3,1,1,15:15
2026-10-23,Night,426451,389829,61.5,97.9,1,146271,128049,86021,66108,2,BT202610233,Completed,18,6,5,2,5,443,58.6,17.4,44.5,10.3,110.5,0,1,2,4,2,1,14:30
2026-10-24,Morning,436071,411390,59.8,84.5,4,142672,126325,96209,70863,2,BT202610241,In Progress,25,13,6,4,2,466,55.1,18.0,38.5,13.3,118.6,1,1,0,3,1,2,15:00
2026-10-24,Afternoon,388685,390820,63.9,80.7,4,131333,110294,82100,64957,1,BT202610242,On Hold,26,12,8,2,4,463,57.0,18.2,40.1,13.8,101.5,0,3,3,0,1,2,14:30
2026-10-24,Night,353653,362023,61.6,85.3,5,112975,107696,77633,55347,2,BT202610243,On Hold,17,8,4,1,4,461,56.4,18.4,38.3,13.5,99.2,1,1,0,1,3,1,09:00
2026-10-25,Morning,394131,405114,66.9,83.7,1,126214,122758,83588,61568,3,BT202610251,Completed,23,12,7,3,1,438,57.4,19.1,52.3,13.7,120.2,0,1,0,1,3,1,14:00
2026-10-25,Afternoon,386566,384858,66.9,80.7,1,125712,115622,82644,62587,1,BT202610252,In Progress,28,10,8,2,8,444,56.9,19.7,54.4,11.7,116.2,0,1,0,0,4,2,14:00
2026-10-25,Night,338678,356500,65.2,79.9,1,115018,103258,71801,48599,2,BT202610253,On Hold,17,7,5,2,3,430,57.5,18.4,54.3,12.3,126.0,0,0,3,1,3,6,14:30
2026-10-26,Morning,399174,432648,68.2,99,3,117728,114809,93952,72683,2,BT202610261,Pending,26,13,8,2,3,455,57.5,18.3,40.4,12.5,127.3,0,0,1,1,3,4,09:00
2026-10-26,Afternoon,379374,411016,71.1,99,2,125539,120663,75794,57377,1,BT202610262,In Progress,25,12,6,2,5,448,58.0,17.3,41.6,12.5,124.1,0,0,3,1,4,0,11:30
2026-10-26,Night,363658,380731,68.7,99,2,113291,104781,82938,62646,2,BT202610263,Completed,18,9,5,1,3,453,59.3,17.8,39.2,13.2,133.8,1,0,1,0,3,3,14:30
2026-10-27,Morning,409476,426344,73.4,84.9,2,135504,127050,88382,58538,2,BT202610271,Pending,26,13,9,3,1,459,55.9,19.9,40.4,10.6,138.2,0,0,1,2,6,4,16:15
2026-10-27,Afternoon,393139,405027,68.5,86.3,3,133905,120952,76794,61486,2,BT202610272,Pending,28,12,8,2,6,468,55.6,19.0,38.6,9.1,137.7,0,3,4,5,2,2,14:00
2026-10-27,Night,390782,375183,75.0,89.2,2,129703,121621,77483,61973,2,BT202610273,Completed,22,9,6,2,5,458,57.8,19.4,39.7,9.3,143.6,1,0,2,1,2,2,10:00
2026-10-28,Morning,416009,433048,67.2,99,0,140694,121175,80565,73574,1,BT202610281,Completed,23,10,8,2,3,448,58.8,17.4,43.6,9.6,110.2,0,1,2,5,7,2,14:00
2026-10-28,Afternoon,416212,411395,65.7,98.3,0,149689,125132,79995,61395,1,BT202610282,Completed,21,9,5,2,5,453,60.0,16.8,47.8,10.6,113.8,0,0,0,1,6,3,10:15
2026-10-28,Night,379998,381082,61.5,96.9,0,133596,113007,75177,58216,2,BT202610283,Completed,15,7,4,2,2,449,58.6,17.5,44.7,10.7,114.4,0,2,0,3,5,2,14:30
2026-10-29,Morning,443467,441812,64.4,84.6,3,150035,130394,89403,73633,2,BT202610291,Completed,26,12,7,4,3,451,58.0,17.4,47.4,13.1,113.2,1,2,3,1,1,2,15:30
2026-10-29,Afternoon,413874,419722,65.7,89.6,2,144340,112336,92148,65048,2,BT202610292,On Hold,25,10,7,3,5,446,56.3,18.1,48.5,12.4,126.5,0,0,1,4,3,2,15:45
2026-10-29,Night,403461,388795,65.0,88.3,4,136662,111595,91744,63458,2,BT202610293,On Hold,17,6,6,2,3,463,57.2,18.5,47.2,12.2,120.1,0,3,3,2,2,2,14:15
2026-10-30,Morning,427025,437433,65.6,96.5,1,143776,127221,89015,67011,2,BT202610301,Completed,29,15,9,3,2,449,59.6,19.5,40.2,11.7,107.0,2,2,3,2,2,0,11:15
2026-10-30,Afternoon,412594,415561,66.3,95.9,0,147149,125832,86239,53372,2,BT202610302,On Hold,25,10,8,1,6,465,57.9,17.2,40.9,10.1,104.3,1,2,3,0,0,0,09:00
2026-10-30,Night,381509,384941,66.0,96.1,0,132315,114465,76750,57977,2,BT202610303,On Hold,18,8,5,2,3,448,59.2,18.2,43.7,11.6,122.4,1,2,1,1,1,2,10:00
2026-10-31,Morning,420394,414006,72.0,79.7,2,152262,118998,84557,64575,2,BT202610311,On Hold,25,10,6,3,6,461,59.5,16.3,44.6,12.7,93.8,0,1,1,4,3,1,14:00
2026-10-31,Afternoon,414654,393306,74.2,76.7,2,129851,124793,86932,73076,2,BT202610312,In Progress,24,9,8,2,5,462,59.8,17.9,45.1,13.9,101.1,1,1,0,2,1,0,14:00
2026-10-31,Night,372158,364325,74.1,78.7,1,120988,119950,78994,52224,2,BT202610313,Completed,20,9,6,3,2,456,59.2,17.8,41.4,11.3,107.1,1,1,4,2,1,1,15:15
2026-11-01,Morning,384085,380405,50.6,86.8,1,132003,108385,78578,65117,2,BT202611011,Completed,28,16,11,2,0,447,55.5,18.2,44.4,11.7,122.5,0,0,2,5,1,1,10:00
2026-11-01,Afternoon,352011,361384,52.6,87.3,2,123675,107203,72395,48737,1,BT202611012,In Progress,22,11,7,3,1,449,57.4,19.1,46.3,12.7,122.0,1,0,1,4,2,2,09:15
2026-11-01,Night,339033,334756,56.7,84.3,1,113809,96743,67793,60686,2,BT202611013,Completed,22,10,8,2,2,446,58.1,18.9,44.8,12.2,125.5,0,0,1,2,0,1,15:00
2026-11-02,Morning,444546,417348,62.2,93.7,1,147653,134123,92592,70176,2,BT202611021,Completed,26,13,8,2,3,441,55.9,16.9,40.9,11.8,122.9,0,1,3,3,2,1,09:15
2026-11-02,Afternoon,386802,396480,63.3,90.4,0,138364,101274,88009,59153,2,BT202611022,Completed,21,12,6,2,1,442,56.0,17.4,43.6,12.3,100.0,0,0,2,4,1,5,10:15
2026-11-02,Night,363951,367266,64.0,90.3,1,123403,110735,78708,51104,1,BT202611023,Completed,22,9,7,2,4,443,57.3,17.3,42.7,11.2,119.0,0,0,3,2,7,5,14:30
2026-11-03,Morning,372477,402665,63.2,87.1,2,128564,98724,85491,59696,2,BT202611031,Completed,24,10,9,1,4,444,58.1,16.9,38.7,12.3,136.5,2,2,3,7,5,1,10:45
2026-11-03,Afternoon,350400,382532,60.2,87.8,2,127499,96195,72987,53717,2,BT202611032,In Progress,21,9,7,2,3,443,56.0,16.2,43.1,12.2,129.5,0,3,2,6,6,1,14:15
2026-11-03,Night,324504,354345,66.1,85.8,2,111749,100196,67201,45356,2,BT202611033,Completed,17,8,7,1,1,440,57.1,16.3,36.5,12.1,123.1,0,2,3,6,3,1,11:15
2026-11-04,Morning,441607,419996,72.9,91.1,3,151562,123222,93494,73327,2,BT202611041,On Hold,23,12,6,3,2,452,60.1,18.0,43.6,12.2,119.5,2,2,1,3,4,3,16:00
2026-11-04,Afternoon,401620,398996,77.4,90.3,3,144500,126835,78542,51742,1,BT202611042,Completed,25,13,8,4,0,443,60.7,19.7,46.7,13.4,93.9,1,2,2,4,3,5,11:15
2026-11-04,Night,380713,369596,76.9,87.6,3,120616,115266,77680,67149,2,BT202611043,Completed,22,8,8,3,3,451,63.3,20.2,40.9,12.3,109.4,0,2,2,3,8,4,14:00
2026-11-05,Morning,421601,417627,65.8,98.6,4,138697,132072,83814,67016,2,BT202611051,In Progress,25,11,9,3,2,445,57.8,19.1,46.1,12.7,123.7,1,2,1,3,1,0,09:00
2026-11-05,Afternoon,392379,396745,69.8,98.7,4,133661,110054,89333,59330,1,BT202611052,Completed,23,10,5,3,5,458,57.0,17.5,43.8,13.1,134.2,1,1,3,0,2,3,15:15
2026-11-05,Night,367049,367511,64.2,96.3,4,129958,99577,76137,61375,2,BT202611053,On Hold,20,7,6,3,4,462,57.4,17.4,46.6,12.4,130.7,0,0,1,2,1,3,11:15
2026-11-06,Morning,394800,421561,69.3,84.9,4,134163,122405,82756,55473,3,BT202611061,Completed,24,13,7,2,2,457,56.1,17.2,46.7,10.6,126.8,0,0,1,2,4,4,09:45
2026-11-06,Afternoon,413865,400483,69.6,86.6,4,148438,119387,82649,63389,2,BT202611062,On Hold,25,11,8,3,3,452,58.4,16.9,47.6,11.3,102.4,1,1,3,4,1,3,15:45
2026-11-06,Night,378741,370973,69.3,85.4,3,125683,121573,75537,55946,2,BT202611063,Completed,26,10,8,2,6,451,56.4,16.2,49.5,12.3,118.9,2,0,2,1,2,2,14:00
2026-11-07,Morning,416106,403978,68.6,88.4,4,139357,120083,87038,69627,1,BT202611071,In Progress,24,12,4,2,6,446,55.7,18.1,42.6,12.2,116.8,0,2,1,5,4,2,14:30
2026-11-07,Afternoon,381721,383779,71.2,85.8,3,131062,112058,76348,62252,1,BT202611072,Completed,25,12,7,3,3,460,55.7,16.7,48.3,12.9,132.1,0,2,0,1,1,3,10:30
2026-11-07,Night,367255,355501,68.1,84.9,5,122991,105217,79130,59915,2,BT202611073,In Progress,20,7,7,3,3,451,56.6,16.6,42.9,12.5,129.0,0,1,1,1,3,0,09:30
2026-11-08,Morning,395673,408131,63.1,90.0,4,127714,111884,87661,68412,2,BT202611081,In Progress,27,14,9,2,2,443,54.7,18.7,51.4,10.5,118.2,1,1,2,1,3,4,14:45
2026-11-08,Afternoon,394428,387725,69.8,85.3,5,134303,117375,77266,65482,2,BT202611082,Completed,23,9,7,3,4,438,59.2,18.7,43.9,10.8,124.1,1,1,1,3,1,0,10:30
2026-11-08,Night,345514,359155,67.3,88.7,4,114559,104703,71229,55021,2,BT202611083,Completed,19,8,5,2,4,435,58.9,20.0,48.9,9.4,119.6,2,2,2,3,4,2,16:30
2026-11-09,Morning,427757,411109,72.3,83.9,0,140317,122012,96679,68747,2,BT202611091,Completed,25,12,6,1,6,450,58.0,19.1,47.4,11.5,124.9,0,2,2,5,4,1,14:15
2026-11-09,Afternoon,389563,390553,79.0,85.0,0,128686,121291,77731,61853,2,BT202611092,In Progress,26,11,10,2,3,460,58.6,18.1,43.7,11.4,129.9,0,0,2,1,3,3,10:30
2026-11-09,Night,372290,361776,79.7,85.2,1,123065,116006,79510,53707,2,BT202611093,On Hold,22,9,7,1,5,451,59.1,18.6,44.1,10.9,120.3,0,0,1,5,6,2,16:30
2026-11-10,Morning,410437,419284,65.1,86.4,0,130206,128531,83090,68607,3,BT202611101,In Progress,26,12,8,1,5,451,56.9,17.8,45.8,13.4,128.6,0,0,1,2,6,0,10:15
2026-11-10,Afternoon,358814,398320,68.0,89.2,0,117819,106608,73880,60505,2,BT202611102,Pending,22,10,7,2,3,450,57.7,18.5,49.0,12.8,112.0,0,0,1,1,6,1,16:15
2026-11-10,Night,363150,368970,68.5,84.9,1,128399,102475,69532,62742,2,BT202611103,Completed,19,8,6,2,3,435,58.1,18.0,48.5,11.7,120.5,1,1,3,4,2,3,15:00
2026-11-11,Morning,401731,420617,64.4,98.0,1,138633,112280,87247,63569,2,BT202611111,Completed,28,14,10,3,1,456,60.7,18.1,46.0,11.0,107.6,0,1,1,1,5,2,11:15
2026-11-11,Afternoon,385435,399586,69.5,92.9,1,122447,115226,87338,60422,2,BT202611112,Completed,25,10,8,3,4,450,58.8,19.2,44.7,11.2,118.7,0,1,3,3,5,5,10:15
2026-11-11,Night,359654,370143,69.1,93.9,2,110865,111390,82999,54398,2,BT202611113,On Hold,19,8,7,2,2,446,57.8,17.4,39.9,11.6,99.3,1,0,0,1,2,3,09:15
2026-11-12,Morning,425949,424380,76.4,93.0,2,133742,120658,100899,70648,2,BT202611121,Completed,26,16,7,2,1,445,58.2,16.8,41.9,12.3,120.8,0,1,2,5,5,5,10:00
2026-11-12,Afternoon,426359,403161,74.8,93.9,2,133593,125731,89883,77150,2,BT202611122,In Progress,20,9,6,2,3,448,55.9,17.5,39.9,10.8,121.2,1,0,3,1,0,2,15:00
2026-11-12,Night,380676,373454,76.1,86.4,3,132900,108152,74588,65034,2,BT202611123,Completed,24,9,6,3,6,442,56.6,17.2,40.5,10.5,108.8,2,1,2,1,6,3,15:15
2026-11-13,Morning,407966,422416,70.3,93.8,5,140301,116678,90059,60927,1,BT202611131,In Progress,26,13,7,3,3,447,58.8,17.9,43.3,10.9,134.5,0,1,1,2,2,0,10:15
2026-11-13,Afternoon,401182,401295,72.7,92.1,4,138142,115203,83052,64782,3,BT202611132,Completed,25,12,9,3,1,437,61.5,18.5,47.1,11.7,130.2,2,2,0,3,6,1,15:15
2026-11-13,Night,362509,371726,67.0,93.4,4,121575,102634,75796,62502,2,BT202611133,In Progress,19,7,6,2,4,438,61.7,16.9,45.1,11.2,120.2,1,3,3,3,2,4,14:00
2026-11-14,Morning,424983,403080,58.4,89.6,2,142716,129455,82169,70642,1,BT202611141,On Hold,23,10,6,3,4,444,59.5,16.4,45.0,11.3,121.8,0,1,1,3,5,2,14:00
2026-11-14,Afternoon,383104,382926,61.7,87.2,2,122167,113837,79836,67262,2,BT202611142,On Hold,22,8,6,2,6,444,60.0,17.4,47.1,12.8,115.6,0,1,1,3,2,1,14:45
2026-11-14,Night,362648,354710,57.9,90.1,2,126610,100705,69011,66321,1,BT202611143,On Hold,25,9,6,3,7,452,60.4,15.7,46.6,11.4,129.9,0,2,0,4,5,1,14:45
2026-11-15,Morning,313709,383159,57.4,79.0,5,99116,93103,67704,53784,2,BT202611151,Completed,21,9,7,2,3,457,58.4,18.8,40.8,12.4,139.0,2,3,1,5,3,0,09:15
2026-11-15,Afternoon,268147,364001,48.0,79.7,4,90122,73897,60786,43339,3,BT202611152,Completed,18,9,5,2,2,442,55.4,18.9,43.6,12.6,114.0,1,1,1,5,2,1,14:00
2026-11-15,Night,230726,337180,48.2,77.2,4,75154,71968,48475,35127,2,BT202611153,Completed,16,6,5,3,2,439,56.3,18.6,39.6,11.6,148.3,3,1,3,4,5,3,14:00
